"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3090000","PHMH320163090033087500010","2016-06-20","          ","03","폐업","03","폐업","2018-05-08","          ","          ","","          ","서울특별시 도봉구 방학동 680번지 22호","서울특별시 도봉구 방학로2길 12, 1층 (방학동)","01346","세븐일레븐도봉공원점","2018-05-08 17:12:30","I","2026-04-01 22:01:48","203550.335355053    ","462342.76756277     ","56"
"3090000","PHMH320163090033087500011","2016-06-23","          ","03","폐업","03","폐업","2019-05-30","          ","          ","","          ","서울특별시 도봉구 도봉동 657번지","서울특별시 도봉구 마들로 724, 상가동 1층 137,139호 (도봉동, 도봉한양수자인)","01325","GS25도봉서원점","2019-05-30 15:09:38","I","2026-04-01 22:01:49","204136.58447783     ","463573.102150294    ","50"
"3090000","PHMH320163090033087500012","2016-06-28","          ","03","폐업","03","폐업","2020-09-29","          ","          ","","          ","서울특별시 도봉구 방학동 619번지","서울특별시 도봉구 시루봉로 194, 1층 (방학동)","01358","씨유방학중앙점","2020-09-29 15:33:06","I","2026-04-01 22:01:49","202786.481327505    ","462675.20231411     ","82"
"3090000","PHMH320163090033087500013","2016-06-29","          ","03","폐업","03","폐업","2016-12-26","          ","          ","02-3492-3300","          ","서울특별시 도봉구 방학동 508번지","서울특별시 도봉구 해등로 307, B05호 (방학동, 우성2차아파트)","01373","위드미방학우성점","2016-12-26 17:00:55","I","2026-04-01 22:01:49","201849.092906033    ","461606.576544858    ","50"
"3090000","PHMH320163090033087500014","2016-06-30","          ","03","폐업","03","폐업","2019-02-28","          ","          ","","          ","서울특별시 도봉구 방학동 635번지 3호","서울특별시 도봉구 도당로13길 38, 1층 (방학동)","01355","미니스톱도봉방학점","2019-02-28 16:41:02","I","2026-04-01 22:01:49","202998.730735591    ","462656.950569475    ","125"
"3090000","PHMH320163090033087500015","2016-06-30","          ","03","폐업","03","폐업","2020-07-07","          ","          ","","          ","서울특별시 도봉구 방학동 677번지 13호","서울특별시 도봉구 방학로3길 17, 1층 (방학동)","01390","씨유도봉방학천점","2020-07-07 14:27:33","I","2026-04-01 22:01:49","203550.403630739    ","462167.460880267    ","35"
"3090000","PHMH320163090033087500016","2016-07-13","          ","03","폐업","03","폐업","2018-07-12","          ","          ","","          ","서울특별시 도봉구 창동 623번지 24호","서울특별시 도봉구 도봉로106길 86, 1층 (창동)","01458","GS25창동성원점","2018-07-12 15:40:35","I","2026-04-01 22:01:49","203242.207878183    ","460278.030324012    ","53"
"3090000","PHMH320163090033087500017","2016-07-14","          ","03","폐업","03","폐업","2025-03-14","          ","          ","","          ","서울특별시 도봉구 쌍문동 54번지","서울특별시 도봉구 해등로 242-12, 1동 7호 (쌍문동, 현대아파트상가)","01387","씨유쌍문현대점","2025-03-14 14:56:54","I","2026-04-01 22:01:49","202683.685417577    ","461798.221433785    ","31"
"3090000","PHMH320163090033087500018","2016-07-20","          ","03","폐업","03","폐업","2023-09-04","          ","          ","","          ","서울특별시 도봉구 쌍문동 711번지 23호","서울특별시 도봉구 방학로5길 47 (쌍문동)","01391","GS25쌍문타운점","2023-09-04 14:05:15","I","2026-04-01 22:01:49","203280.154636614    ","462027.97709394     ","48"
"3090000","PHMH320163090033087500019","2016-07-21","          ","03","폐업","03","폐업","2023-09-05","          ","          ","","          ","서울특별시 도봉구 쌍문동 485번지 13호","서울특별시 도봉구 우이천로48길 20 (쌍문동)","01372","GS25우이성당점","2023-09-05 13:18:10","I","2026-04-01 22:01:49","201418.5834818      ","461496.681050021    ","40"
"3090000","PHMH320163090033087500020","2016-08-18","          ","03","폐업","03","폐업","2021-08-26","          ","          ","","          ","서울특별시 도봉구 도봉동 626번지 115호","서울특별시 도봉구 도봉로164길 37, 1층 (도봉동)","01322","씨유도봉법조타운점","2021-08-26 15:37:00","I","2026-04-01 22:01:49","204064.689305076    ","463681.364349124    ","53"
"3090000","PHMH320163090033087500022","2016-08-30","          ","03","폐업","03","폐업","2023-07-04","          ","          ","02-990-1098","          ","서울특별시 도봉구 쌍문동 96번지 39호","서울특별시 도봉구 도봉로109길 8, 102,103호 (쌍문동, 스마트타운)","01447","GS25쌍문스마트점","2023-07-04 13:32:54","I","2026-04-01 22:01:50","202834.471831245    ","460498.308225358    ","53"
"3090000","PHMH320163090033087500028","2016-10-10","          ","03","폐업","03","폐업","2020-01-23","          ","          ","","          ","서울특별시 도봉구 창동 609번지 23호","서울특별시 도봉구 도봉로104길 142, 1층 (창동)","01463","365플러스(창동엔젤)","2020-01-23 15:39:57","I","2026-04-01 22:02:18","203425.755368689    ","460244.784794262    ","76"
"3090000","PHMH320173090033087500003","2017-02-07","          ","03","폐업","03","폐업","2021-02-03","          ","          ","","          ","서울특별시 도봉구 쌍문동 69번지 33호 1층","서울특별시 도봉구 도봉로129길 45, 1층 (쌍문동)","01436","씨유쌍문백운점","2021-02-03 17:18:23","I","2026-04-01 22:01:57","203090.49374991     ","461440.569051332    ","53"
"3090000","PHMH320173090033087500004","2017-02-10","          ","03","폐업","03","폐업","2019-02-20","          ","          ","","          ","서울특별시 도봉구 방학동 272번지 104호","서울특별시 도봉구 방학로 203, 104호 (방학동, 신동아상가)","01382","GS25도봉신동아","2019-02-20 17:15:34","I","2026-04-01 22:01:57","202552.06293165     ","462071.049647988    ",""
"3090000","PHMH320173090033087500005","2017-02-13","          ","03","폐업","03","폐업","2019-04-02","          ","          ","02-903-9902","          ","서울특별시 도봉구 쌍문동 723번지","서울특별시 도봉구 해등로 190, 1층 102호 (쌍문동, 신원주상복합2차아파트)","01394","GS25쌍문신원점","2019-04-02 15:52:18","I","2026-04-01 22:01:57","203089.442773514    ","461770.488758803    ","53"
"3200000","PHMH320233200033087500012","2023-05-30","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 966-9","서울특별시 관악구 봉천로23길 17, 1층 (봉천동)","08719","씨유 관악코리아점","2023-05-30 13:41:39","I","2026-04-26 22:01:01","194218.143517595    ","442795.066135498    ","94"
"3200000","PHMH320233200033087500013","2023-05-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 1620-18","서울특별시 관악구 남부순환로234길 23, 1층 (봉천동)","08789","지에스(GS)25 샤로수길점","2023-05-31 15:30:40","I","2026-04-26 22:01:01","196132.7825093      ","441799.188680526    ",""
"3200000","PHMH320233200033087500014","2023-06-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 251-26","서울특별시 관악구 신림로11길 48, 1층 (신림동)","08818","씨유 신림제이점","2025-06-12 16:34:13","I","2026-04-26 22:01:01","194500.895683327    ","440685.873168044    ",""
"3200000","PHMH320233200033087500016","2023-06-23","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 1639-19","서울특별시 관악구 남부순환로 1594-1, 1층 (신림동)","08776","씨유 신림역제일점","2023-06-23 11:53:30","I","2026-04-26 22:01:01","193549.635165812    ","442401.403628917    ",""
"3200000","PHMH320233200033087500017","2023-07-05","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 533-26","서울특별시 관악구 조원로 87, 1층 (신림동)","08701","씨유 관악샛별점","2023-07-05 17:47:22","I","2026-04-26 22:01:01","192142.509858068    ","442493.603754697    ","66"
"3200000","PHMH320233200033087500018","2023-07-14","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 1431-25","서울특별시 관악구 신림동1길 21, 1층 (신림동)","08760","(주)지에스25뉴신림사랑","2023-07-14 17:18:35","I","2026-04-26 22:01:01","193612.622625495    ","442706.154554578    ",""
"3200000","PHMH320233200033087500019","2023-07-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 886-104 지1층","서울특별시 관악구 봉천로41길 14, 만천B동 지1층 (봉천동)","08748","GS25 봉천양녕로점","2023-07-20 09:19:55","I","2026-04-26 22:01:01","195339.144293676    ","442354.728434776    ",""
"3200000","PHMH320233200033087500021","2023-07-27","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 1563-2","서울특별시 관악구 쑥고개로 55, 1층 (봉천동)","08785","씨유 관악써니점","2023-07-27 14:27:35","I","2026-04-26 22:01:01","194857.310124793    ","441961.475125569    ",""
"3200000","PHMH320233200033087500022","2023-07-27","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 1562-1","서울특별시 관악구 쑥고개로 74, 1층 (봉천동)","08831","씨유 관악쑥고개점","2023-07-27 14:28:32","I","2026-04-26 22:01:01","195028.352727091    ","441904.834130019    ",""
"3200000","PHMH320233200033087500023","2023-08-04","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 649-54 전망좋은집","서울특별시 관악구 봉천로21나길 35, 101호 (봉천동, 전망좋은집)","08718","지에스(GS)25 봉천동신점","2023-08-04 11:14:28","I","2026-04-26 22:01:01","194287.091311507    ","442965.19247289     ",""
"3200000","PHMH320233200033087500024","2023-08-11","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 498-45","서울특별시 관악구 신사로 116-1, 1층 (신림동)","08702","지에스25관악신사로","2023-08-11 11:10:35","I","2026-04-26 22:01:01","192429.160875861    ","442856.622644707    ",""
"3200000","PHMH320233200033087500025","2023-08-21","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 254-27 , 지하 1층","서울특별시 관악구 대학14길 82, 지하 1층 (신림동)","08820","세븐일레븐 신림합격점","2023-08-21 17:35:30","I","2026-04-26 22:01:01","194150.973970103    ","440312.00468175     ",""
"3200000","PHMH320233200033087500026","2023-08-24","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 971-15","서울특별시 관악구 봉천로 241, 1층 (봉천동)","08722","씨유 당곡역점","2023-08-24 17:30:52","I","2026-04-26 22:01:01","193616.024365156    ","443033.757975804    ",""
"3200000","PHMH320233200033087500027","2023-09-15","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 산 4-2 900동","서울특별시 관악구 관악로 1, 서울대학교 900동 지하2층 (신림동)","08826","지에스한가온(주) 서울대관악사지점","2023-09-15 15:00:12","I","2026-04-26 22:01:01","196467.062244503    ","439809.669640911    ",""
"3200000","PHMH320233200033087500028","2023-10-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 1632-1","서울특별시 관악구 문성로32길 13, 1층 (신림동)","08843","GS25 신림동산점","2023-10-20 18:05:48","I","2026-04-26 22:01:01","193641.668922205    ","441829.449642212    ",""
"3200000","PHMH320233200033087500029","2023-10-24","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 1475-14 해오름홈","서울특별시 관악구 난곡로57길 4-11, 해오름홈 1층 (신림동)","08771","씨유 관악해오름점","2023-10-24 19:36:51","I","2026-04-26 22:01:01","192364.020156208    ","442010.989897128    ",""
"3200000","PHMH320233200033087500030","2023-11-07","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 봉천동 1730-1 e편한세상 서울대입구 2단지","서울특별시 관악구 청룡16길 43, 지1층 102호,103호 (봉천동, e편한세상 서울대입구 2단지)","08830","씨유 서울대이편한세상점","2023-11-07 11:08:20","I","2026-04-26 22:01:01","194843.601049192    ","441583.968484432    ",""
"3200000","PHMH320233200033087500031","2023-11-24","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 744-4","서울특별시 관악구 미성8길 1, 1층 (신림동)","08866","씨유 뉴관악플러스점","2023-11-24 19:02:20","I","2026-04-26 22:01:01","192276.189896606    ","441345.350604668    ",""
"3200000","PHMH320233200033087500032","2023-11-30","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 관악구 신림동 1536-18","서울특별시 관악구 신림로17길 34, 1층 (신림동)","08813","(주)코리아세븐 신림낭만거리점","2023-11-30 16:55:38","I","2026-04-26 22:01:01","194298.949123427    ","440789.293422756    ",""
"3090000","PHMH320173090033087500006","2017-03-10","          ","03","폐업","03","폐업","2020-06-25","          ","          ","","          ","서울특별시 도봉구 창동 45번지 상가 제2동 1층 105, 106호","서울특별시 도봉구 노해로66길 59, 상가 제2동 1층 105, 106호 (창동, 삼성아파트)","01422","GS25창동래미안점","2020-06-25 13:36:23","I","2026-04-01 22:01:57","204214.210632572    ","460746.553675666    ","33"
"3090000","PHMH320173090033087500007","2017-03-15","          ","03","폐업","03","폐업","2021-05-27","          ","          ","","          ","서울특별시 도봉구 쌍문동 414번지 146호 1층","서울특별시 도봉구 우이천로39길 11, 1층 (쌍문동)","01370","씨유쌍문우이천점","2021-06-01 14:17:33","I","2026-04-01 22:01:57","201699.901760768    ","460820.130996404    ","50"
"3090000","PHMH320173090033087500009","2017-03-29","          ","03","폐업","03","폐업","2019-07-17","          ","          ","","          ","서울특별시 도봉구 도봉동 602번지 21호","서울특별시 도봉구 도봉로159길 30, 1층 (도봉동)","01308","아이지에이편의점","2019-07-17 16:35:18","I","2026-04-01 22:01:57","203691.505813521    ","463568.862075805    ","41"
"3090000","PHMH320173090033087500014","2017-06-01","          ","03","폐업","03","폐업","2023-05-31","          ","          ","","          ","서울특별시 도봉구 도봉동 623번지 131호 신성빌딩 1층","서울특별시 도봉구 도봉로154길 23, 1층 (도봉동, 신성빌딩)","01328","GS25도봉신성점","2023-05-31 16:09:49","I","2026-04-01 22:01:58","203939.34960225     ","463238.780964321    ","106"
"3090000","PHMH320173090033087500015","2017-06-09","          ","03","폐업","03","폐업","2020-12-31","          ","          ","","          ","서울특별시 도봉구 도봉동 597번지 19호 1층","서울특별시 도봉구 도봉로169나길 38, 1층 (도봉동)","01307","GS25도봉럭키점","2020-12-31 15:58:38","I","2026-04-01 22:01:58","203755.220288412    ","463954.899061275    ","53"
"3090000","PHMH320173090033087500016","2017-06-30","          ","03","폐업","03","폐업","2017-09-28","          ","          ","02-956-3337","          ","서울특별시 도봉구 도봉동 62번지 3호 도봉투웨니퍼스트1단지 101동 101호","서울특별시 도봉구 도봉로180길 20, 101동 101호 (도봉동, 도봉투웨니퍼스트1단지)","01320","(주)비지에프리테일도봉투웨니점","2017-09-28 15:41:37","I","2026-04-01 22:02:18","204081.386150138    ","464472.810888981    ","126"
"3090000","PHMH320173090033087500017","2017-07-04","          ","03","폐업","03","폐업","2019-09-02","          ","          ","","          ","서울특별시 도봉구 도봉동 575번지 9호","서울특별시 도봉구 도봉산3길 78, 1층 (도봉동)","01304","씨유도봉제일점","2019-09-02 15:43:01","I","2026-04-01 22:01:58","203763.156797354    ","464630.505734089    ","33"
"3090000","PHMH320173090033087500018","2017-07-05","          ","03","폐업","03","폐업","2020-08-13","          ","          ","","          ","서울특별시 도봉구 창동 817번지 수산트리플아파트상가 1층","서울특별시 도봉구 우이천로20길 6, 1층 (창동, 수산트리플아파트상가)","01467","씨유창동트리플점","2020-08-13 17:53:12","I","2026-04-01 22:01:58","202944.506904815    ","459786.340024375    ","53"
"3090000","PHMH320173090033087500019","2017-07-05","          ","03","폐업","03","폐업","2024-04-04","          ","          ","","          ","서울특별시 도봉구 창동 659번지 28호","서울특별시 도봉구 도봉로118길 12, 1층 (창동)","01454","씨유창동쌍문점","2024-04-04 14:54:43","I","2026-04-01 22:01:58","203088.528957142    ","460727.066724561    ","23"
"3090000","PHMH320173090033087500021","2017-09-01","          ","03","폐업","03","폐업","2019-02-12","          ","          ","","          ","서울특별시 도봉구 창동 657번지 111호 1층","서울특별시 도봉구 도봉로114길 39, 1층 (창동)","01454","씨유도봉창동점","2019-02-12 18:05:52","I","2026-04-01 22:01:58","203154.803676014    ","460583.914233128    ","60"
"3090000","PHMH320173090033087500024","2017-11-09","          ","03","폐업","03","폐업","2022-02-18","          ","          ","","          ","서울특별시 도봉구 방학동 531번지 신동아아파트상가동 101-2 102호","서울특별시 도봉구 방학로15길 40, 상가동 101-2,102호 (방학동, 신동아아파트)","01361","GS25신동아타운점","2022-02-18 10:48:50","I","2026-04-01 22:01:58","202005.697295149    ","461858.382174119    ","67"
"3090000","PHMH320173090033087500025","2017-12-14","          ","03","폐업","03","폐업","2023-06-20","          ","          ","","          ","서울특별시 도봉구 방학동 719번지 13호","서울특별시 도봉구 마들로 661 (방학동)","01332","이마트24도봉구청점","2023-06-20 18:08:51","I","2026-04-01 22:01:58","203985.189182247    ","462978.5234591      ","45"
"3090000","PHMH320183090033087500001","2018-02-01","          ","03","폐업","03","폐업","2020-02-13","          ","          ","02-955-9200","          ","서울특별시 도봉구 방학동 673번지 44호","서울특별시 도봉구 방학로5길 9 (방학동)","01390","씨유방학성원점","2020-02-13 17:00:41","I","2026-04-01 22:01:58","203259.107447508    ","462219.107803166    ","60"
"3090000","PHMH320183090033087500002","2018-02-01","          ","03","폐업","03","폐업","2019-10-23","          ","          ","","          ","서울특별시 도봉구 도봉동 564번지 17호 1층","서울특별시 도봉구 도봉로177길 26, 1층 (도봉동)","01304","지에스25도봉북서울점","2019-10-23 15:45:44","I","2026-04-01 22:01:58","203879.499440144    ","464383.739003278    ","53"
"3090000","PHMH320183090033087500004","2018-03-02","          ","03","폐업","03","폐업","2019-01-23","          ","          ","","          ","서울특별시 도봉구 도봉동 557번지 1호 1층","서울특별시 도봉구 도봉산3길 7, 1층 (도봉동)","01302","지에스25도봉타운점","2019-01-23 14:22:27","I","2026-04-01 22:01:58","203844.431627992    ","464949.868090487    ","96"
"3140000","PHMH320123140033087500086","2012-11-15","          ","01","영업/정상","13","영업중","          ","          ","          ","26549260","          ","","서울특별시 양천구 등촌로 214 (목동)","07950","씨유 목동 등촌로","2016-03-11 14:18:00","I","2026-03-26 22:31:53","187886.552139099    ","449603.052220201    ",""
"3090000","PHMH320183090033087500005","2018-03-02","          ","03","폐업","03","폐업","2022-05-04","          ","          ","02-902-6465","          ","서울특별시 도봉구 창동 700번지 108호 1층","서울특별시 도봉구 노해로 269, 1층 (창동)","01428","지에스25도봉창동점","2022-05-04 15:24:13","I","2026-04-01 22:01:58","203283.130365471    ","461031.333151122    ","59"
"3090000","PHMH320183090033087500006","2018-04-02","          ","03","폐업","03","폐업","2020-11-05","          ","          ","02-907-3620","          ","서울특별시 도봉구 쌍문동 710번지 31호 1층","서울특별시 도봉구 도봉로139길 48, 1층 (쌍문동)","01391","씨유쌍문둘리점","2020-11-05 17:54:12","I","2026-04-01 22:01:58","203376.005826972    ","462038.6068658      ","65"
"3090000","PHMH320183090033087500010","2018-06-04","          ","03","폐업","03","폐업","2020-07-02","          ","          ","02-992-1357","          ","서울특별시 도봉구 창동 569번지 4호 1층","서울특별시 도봉구 덕릉로 250, 1층 (창동)","01473","지에스25창동사랑","2020-07-02 14:37:26","I","2026-04-01 22:01:58","203404.819039434    ","459708.110167807    ","50"
"3090000","PHMH320183090033087500011","2018-06-14","          ","03","폐업","03","폐업","2022-06-02","          ","          ","02-900-5655","          ","서울특별시 도봉구 쌍문동 630번지 1층","서울특별시 도봉구 도봉로 585, 1층 (쌍문동)","01395","세븐일레븐도봉보건소점","2022-06-02 16:04:35","I","2026-04-01 22:01:58","203404.222752582    ","461649.064727019    ","30"
"3090000","PHMH320183090033087500016","2018-09-20","          ","03","폐업","03","폐업","2025-05-27","          ","          ","02-994-2678","          ","서울특별시 도봉구 창동 815번지 창동2차현대아파트 상가동 101호","서울특별시 도봉구 마들로 573, 상가동 101호 (창동, 창동2차현대아파트)","01409","씨유창동현대점","2025-05-27 11:24:18","I","2026-04-01 22:01:58","203997.292726086    ","462072.831734356    ","66"
"3090000","PHMH320183090033087500017","2018-10-01","          ","03","폐업","03","폐업","2019-05-02","          ","          ","","          ","서울특별시 도봉구 창동 350번지 1호 주공3단지아파트 나상가동 101호","서울특별시 도봉구 해등로 47, 주공3단지아파트 나상가동동 101호 (창동)","01484","세븐일레븐창동주공점","2019-05-02 16:29:53","I","2026-04-01 22:01:58","203749.886827312    ","460651.63479697     ","32"
"3090000","PHMH320183090033087500018","2018-10-04","          ","03","폐업","03","폐업","2020-10-30","          ","          ","","          ","서울특별시 도봉구 방학동 716번지 5호 ESA 아파트","서울특별시 도봉구 도봉로150길 43, 1층 10호 (방학동, ESA 아파트)","01332","지에스25방학이에스에이점","2020-10-30 11:33:45","I","2026-04-01 22:01:58","203953.833720651    ","462675.950480622    ",""
"3090000","PHMH320193090033087500001","2019-01-08","          ","03","폐업","03","폐업","2024-01-08","          ","          ","02-906-4370","          ","서울특별시 도봉구 쌍문동 667번지 1층","서울특별시 도봉구 도봉로125길 84, 1층 (쌍문동)","01432","지에스25쌍문보람점","2024-01-08 15:38:21","I","2026-04-01 22:01:59","203231.366875462    ","461535.263498587    ","10"
"3140000","PHMH320123140033087500103","2012-11-19","          ","01","영업/정상","13","영업중","          ","          ","          ","20610583","          ","","서울특별시 양천구 신목로2길 68, 1층 9,10호 (목동, 오목빌딩)","08007","(주)코리아세븐 목동달빛점","2016-03-11 15:20:59","I","2026-03-26 22:32:02","189086.756192965    ","446851.320185767    ",""
"3090000","PHMH320193090033087500002","2019-01-17","          ","03","폐업","03","폐업","2021-08-09","          ","          ","","          ","서울특별시 도봉구 도봉동 635번지 13호","서울특별시 도봉구 마들로 672-19, 1층 (도봉동)","01330","씨유도봉연우점","2021-08-09 15:05:29","I","2026-04-01 22:01:59","204063.201583352    ","463099.090177137    ","53"
"3090000","PHMH320193090033087500003","2019-01-23","          ","03","폐업","03","폐업","2023-03-09","          ","          ","02-954-4305","          ","서울특별시 도봉구 도봉동 557번지 1호","서울특별시 도봉구 도봉산3길 7, 1층 (도봉동)","01302","지에스25도봉타운점","2023-03-09 14:27:01","I","2026-04-01 22:01:59","203844.431627992    ","464949.868090487    ",""
"3090000","PHMH320193090033087500004","2019-02-11","          ","03","폐업","03","폐업","2024-07-15","          ","          ","","          ","서울특별시 도봉구 쌍문동 344번지 1층","서울특별시 도봉구 노해로41길 10, 1층 (쌍문동)","01380","지에스25쌍문숭미점","2024-07-15 16:11:23","I","2026-04-01 22:01:59","202293.380328708    ","460784.925128376    ","44"
"3090000","PHMH320193090033087500006","2019-02-28","          ","03","폐업","03","폐업","2023-04-27","          ","          ","1577-9621","          ","서울특별시 도봉구 방학동 635번지 3호 1층","서울특별시 도봉구 도당로13길 38, 1층 (방학동)","01355","롯데씨브이에스711(주) 도봉방학점","2023-05-08 13:34:49","I","2026-04-01 22:02:18","202998.730735591    ","462656.950569475    ","127"
"3090000","PHMH320193090033087500008","2019-03-20","          ","03","폐업","03","폐업","2019-03-27","          ","          ","","          ","서울특별시 도봉구 창동 301번지 30호 1층","서울특별시 도봉구 해등로16다길 14, 1층 (창동)","01402","미니스톱창동상아점","2019-03-27 14:23:36","I","2026-04-01 22:02:18","203769.28559986     ","461329.224315624    ","50"
"3090000","PHMH320193090033087500009","2019-03-27","          ","03","폐업","03","폐업","2020-03-02","          ","          ","","          ","서울특별시 도봉구 창동 301번지 30호 1층","서울특별시 도봉구 해등로16다길 14, 1층 (창동)","01402","미니스톱창동상아점","2020-03-02 14:05:33","I","2026-04-01 22:01:59","203769.28559986     ","461329.224315624    ","50"
"3090000","PHMH320193090033087500016","2019-09-02","          ","03","폐업","03","폐업","2022-07-28","          ","          ","","          ","서울특별시 도봉구 도봉동 575-9","서울특별시 도봉구 도봉산3길 78, 1층 (도봉동)","01304","씨유도봉제일점","2022-07-28 15:33:16","I","2026-04-01 22:01:59","203763.156797354    ","464630.505734089    ","33"
"3090000","PHMH320193090033087500017","2019-10-23","          ","03","폐업","03","폐업","2020-08-26","          ","          ","","          ","서울특별시 도봉구 창동 507번지 5호 1층","서울특별시 도봉구 우이천로4길 13, 1층 (창동)","01478","세븐일레븐도봉지민점","2020-08-26 10:22:01","I","2026-04-01 22:01:59","203474.246411681    ","459038.222873743    ","64"
"3090000","PHMH320193090033087500018","2019-10-24","          ","03","폐업","03","폐업","2024-08-01","          ","          ","02-3492-1317","          ","서울특별시 도봉구 도봉동 564번지 17호 1층","서울특별시 도봉구 도봉로177길 26, 1층 (도봉동)","01304","지에스25도봉북서울","2024-08-01 13:53:02","I","2026-04-01 22:01:59","203879.499440144    ","464383.739003278    ","53"
"3090000","PHMH320193090033087500020","2019-10-31","          ","03","폐업","03","폐업","2024-01-19","          ","          ","02-954-1618","          ","서울특별시 도봉구 도봉동 619번지 19호 1층","서울특별시 도봉구 도봉로153길 16, 1층 (도봉동)","01349","CU도봉중앙점","2024-01-19 20:01:47","I","2026-04-01 22:01:59","203688.688199185    ","463068.687611347    ","33"
"3090000","PHMH320193090033087500021","2019-11-14","          ","03","폐업","03","폐업","2020-10-29","          ","          ","","          ","서울특별시 도봉구 창동 650번지 1호","서울특별시 도봉구 도봉로110길 12, 1층 (창동)","01459","미니스톱도봉쌍문점","2020-10-29 14:18:35","I","2026-04-01 22:01:59","202943.747074384    ","460414.868535121    ","56"
"3090000","PHMH320203090033087500001","2020-01-03","          ","03","폐업","03","폐업","2024-12-02","          ","          ","","          ","서울특별시 도봉구 방학동 508번지 우성2차아파트","서울특별시 도봉구 해등로 305, 우성2차아파트 110동 지하층 B01,B05호 (방학동)","01373","지에스25방학우성점","2024-12-02 12:32:37","I","2026-04-01 22:01:59","201849.092906033    ","461606.576544858    ","64"
"3090000","PHMH320203090033087500003","2020-01-23","          ","03","폐업","03","폐업","2022-03-25","          ","          ","","          ","서울특별시 도봉구 창동 609번지 23호","서울특별시 도봉구 도봉로104길 142, 1층 (창동)","01463","지에스25(창동엔젤점)","2022-03-25 13:53:22","I","2026-04-01 22:02:01","203425.755368689    ","460244.784794262    ","80"
"3090000","PHMH320203090033087500006","2020-02-19","          ","03","폐업","03","폐업","2025-02-24","          ","          ","","          ","서울특별시 도봉구 방학동 263번지 75호","서울특별시 도봉구 도당로 36, 1층 (방학동)","01389","씨유방학삼익점","2025-02-24 17:22:40","I","2026-04-01 22:02:03","203024.819704692    ","462097.646734728    ","25"
"3090000","PHMH320203090033087500009","2020-06-18","          ","03","폐업","03","폐업","2023-06-15","          ","          ","02-999-1317","          ","서울특별시 도봉구 창동 479번지 10호","서울특별시 도봉구 우이천로4다길 16 (창동)","01479","지에스25창동소망점","2023-06-16 09:09:21","I","2026-04-01 22:02:04","203550.752996035    ","459141.36914212     ","47"
"3090000","PHMH320203090033087500011","2020-06-25","          ","03","폐업","03","폐업","2023-06-07","          ","          ","02-907-1181","          ","서울특별시 도봉구 창동 45번지 삼성아파트 상가동","서울특별시 도봉구 노해로66길 21, 상가2동동 105, 106호 (창동, 삼성아파트)","01422","GS25창동래미안점","2023-06-12 17:53:38","I","2026-04-01 22:02:06","204214.210632572    ","460746.553675666    ","18"
"3090000","PHMH320203090033087500012","2020-07-07","          ","03","폐업","03","폐업","2025-08-08","          ","          ","02-955-8615","          ","서울특별시 도봉구 방학동 677-13","서울특별시 도봉구 방학로3길 17, 1층 (방학동)","01390","씨유도봉방학천점","2025-08-08 15:25:32","I","2026-04-01 22:02:06","203550.403630739    ","462167.460880267    ","50"
"3090000","PHMH320203090033087500013","2020-07-17","          ","03","폐업","03","폐업","2023-07-21","          ","          ","","          ","서울특별시 도봉구 창동 569-4","서울특별시 도봉구 덕릉로 250 (창동)","01473","지에스25창동사랑점","2023-07-21 11:28:47","I","2026-04-01 22:02:06","203404.819039434    ","459708.110167807    ","66"
