"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3170000","PHMD120233170035084000005","2023-04-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2039-1197","          ","서울특별시 금천구 시흥동 1010 벽산아파트","서울특별시 금천구 금하로 793, 2동 216호 (시흥동, 벽산아파트)","08655","도토리약국","2025-11-24 11:34:58","I","2026-04-01 22:02:17","192754.34619252     ","438827.143732711    ","15","2023-04-14"
"3170000","PHMD120233170035084000008","2023-08-11","          ","01","영업/정상","13","영업중","          ","          ","          ","02-856-7787","          ","서울특별시 금천구 독산동 989-16","서울특별시 금천구 독산로85길 16, 1층 (독산동)","08543","미소 한약국","2023-08-11 16:45:23","I","2026-04-01 22:02:12","191281.810017571    ","441156.737799044    ","22","2023-08-11"
"3170000","PHMD120233170035084000009","2023-11-09","          ","01","영업/정상","13","영업중","          ","          ","          ","02-866-3480","          ","서울특별시 금천구 독산동 289-11","서울특별시 금천구 두산로 83 (독산동)","08523","시온약국","2025-03-28 13:37:10","I","2026-04-01 22:02:13","190838.728564864    ","440861.516256756    ","30","2023-11-09"
"3170000","PHMD120243170035084000002","2024-01-10","          ","01","영업/정상","13","영업중","          ","          ","          ","02-804-1725","          ","서울특별시 금천구 독산동 1038-28","서울특별시 금천구 독산로 210 (독산동)","08559","독산메디칼약국","2025-06-17 11:05:10","I","2026-04-01 22:02:15","191290.582375374    ","440402.04012719     ","","2024-01-10"
"3170000","PHMD120243170035084000004","2024-03-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6264-0715","          ","서울특별시 금천구 독산동 1023-1 서래타운","서울특별시 금천구 독산로 233, 102동 101호 (독산동, 서래타운)","08581","휴베이스정성약국","2025-03-17 15:28:50","I","2026-04-01 22:02:16","191227.422279603    ","440607.715344151    ","23","2024-03-07"
"3170000","PHMD120243170035084000006","2024-10-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-851-1125","          ","서울특별시 금천구 가산동 459-14","서울특별시 금천구 가산디지털2로 144, 101-1호 (가산동)","08503","하나약국","2025-06-11 17:39:36","I","2026-04-01 22:02:16","189262.863257737    ","442093.310518456    ","50","2024-10-02"
"3170000","PHMD120253170035084000001","2025-02-04","          ","01","영업/정상","13","영업중","          ","          ","          ","02-804-9649","          ","서울특별시 금천구 독산동 1093-4 한신아파트","서울특별시 금천구 한내로 62, 상가동 1층 1010호 (독산동, 한신아파트)","08599","인정온누리약국","2025-02-04 16:11:51","I","2026-04-01 22:02:16","190023.426907798    ","439379.272866954    ","27","2025-02-04"
"3170000","PHMD120253170035084000002","2025-03-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2039-0754","          ","서울특별시 금천구 시흥동 266-1","서울특별시 금천구 금하로 762, 1층 (시흥동)","08645","우리스마일약국","2025-03-18 09:18:25","I","2026-04-01 22:02:16","192350.237217477    ","438638.245204322    ","50","2025-03-17"
"3170000","PHMD120253170035084000006","2025-08-05","          ","01","영업/정상","13","영업중","          ","          ","          ","02-855-8851","          ","서울특별시 금천구 독산동 144-57","서울특별시 금천구 시흥대로141길 65 (독산동)","08531","영광약국","2025-08-05 15:12:11","I","2026-04-01 22:02:16","190869.778202347    ","441522.721274391    ","18","2025-08-05"
"3170000","PHMD120253170035084000007","2025-09-11","          ","01","영업/정상","13","영업중","          ","          ","          ","02-893-7582","          ","서울특별시 금천구 시흥동 831-6 카멜리아프라자 301호","서울특별시 금천구 금하로 705, 카멜리아프라자 301호 (시흥동)","08573","큰사랑온누리약국","2025-09-11 16:48:56","I","2026-04-01 22:02:16","191823.026849977    ","438834.378061101    ","52","2025-09-11"
"3170000","PHMD120253170035084000008","2025-09-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3467-4510","          ","서울특별시 금천구 가산동 60-9 가산아스크타워 107호","서울특별시 금천구 디지털로10길 37, 가산아스크타워 107호 (가산동)","08514","다나을약국","2025-09-17 17:56:15","I","2026-04-01 22:02:16","190182.08312142     ","441619.084699584    ","44","2025-09-17"
"3170000","PHMD120253170035084000009","2025-10-20","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2624-0770","          ","서울특별시 금천구 가산동 371-50 에이스하이엔드타워3차 105호","서울특별시 금천구 가산디지털1로 145, 에이스하이엔드타워3차 1층 105호 (가산동)","08506","하이서울약국","2025-10-20 10:48:49","I","2026-04-01 22:02:16","189467.124186925    ","441780.0053985      ","36","2025-10-20"
"3170000","PHMD120253170035084000010","2025-12-30","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 금천구 독산동 291-7 홈플러스 금천점","서울특별시 금천구 시흥대로 391, 홈플러스 금천점 3,4층 (독산동)","08584","서울메가팩토리약국","2026-03-19 10:01:50","I","2026-04-01 22:02:16","190809.507840375    ","440728.382273075    ","2608","2025-12-30"
"3170000","PHMD119763170035084000001","1976-04-28","          ","01","영업/정상","13","영업중","          ","          ","          ","","153-858   ","서울특별시 금천구 시흥동 905번지 8호","서울특별시 금천구 은행나무로 12-1 (시흥동)","08631","삼화약국","2008-12-15 17:28:10","I","2026-04-01 22:01:08","191436.729124325    ","438663.829528346    ","64","1976-04-28"
"3170000","PHMD119773170035084000003","1977-09-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","153-825   ","서울특별시 금천구 독산동 970번지 31호","서울특별시 금천구 시흥대로148길 37 (독산동)","08541","신보생약국","2008-12-15 17:28:10","I","2026-04-01 22:01:09","191170.000293697    ","441436.870721063    ","15","1977-09-20"
"3170000","PHMD119783170035084000003","1978-08-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-803-3443","          ","서울특별시 금천구 시흥동 994-9","서울특별시 금천구 시흥대로 225, 104,105호 (시흥동)","08632","명문당약국","2022-05-31 10:18:48","I","2026-04-01 22:01:09","191119.297222694    ","439071.374368621    ","180","1978-08-19"
"3170000","PHMD119783170035084000004","1978-10-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","153-854   ","서울특별시 금천구 시흥동 802번지 38호","서울특별시 금천구 독산로 138 (시흥동)","08568","새보은약국","2008-12-15 17:28:11","I","2026-04-01 22:01:09","191538.05           ","439724.726333333    ","33","1978-10-02"
"3170000","PHMD119783170035084000005","1978-11-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","153-857   ","서울특별시 금천구 시흥동 869번지 28호","서울특별시 금천구 시흥대로72길 32 (시흥동)","08624","경일약국","2025-01-08 14:23:18","I","2026-04-01 22:01:09","191108.49196612     ","439555.891074098    ","38","1978-11-29"
"3170000","PHMD119793170035084000001","1979-06-09","          ","01","영업/정상","13","영업중","          ","          ","          ","","153-831   ","서울특별시 금천구 독산동 1039번지 20호","서울특별시 금천구 독산로64길 39 (독산동)","08560","문성당약국","2008-12-15 17:28:11","I","2026-04-01 22:01:09","191485.569919307    ","440417.65720789     ","27","1979-06-09"
"3170000","PHMD119803170035084000002","1980-03-04","          ","01","영업/정상","13","영업중","          ","          ","          ","","153-825   ","서울특별시 금천구 독산동 988번지 13호","서울특별시 금천구 시흥대로138길 13 (독산동)","08544","명수약국","2008-12-15 17:28:11","I","2026-04-01 22:01:09","191031.252607802    ","441192.101335396    ","23","1980-03-04"
"3210000","PHMD120163210034084000016","2016-03-28","          ","01","영업/정상","13","영업중","          ","          ","          ","02-583-7170","          ","서울특별시 서초구 방배동 924번지 13호","서울특별시 서초구 방배로 111, 1층 (방배동, 근복빌딩)","06683","서초제일약국","2026-03-30 09:35:22","I","2026-04-01 22:02:56","199540.273530981    ","442416.709711393    ","148","2016-03-28"
"3210000","PHMD120163210034084000023","2016-05-09","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서초구 서초동 1327-19 J타워","서울특별시 서초구 강남대로55길 9-13, J타워 4층 (서초동)","06621","강남호랑이한약국","2020-12-01 14:22:07","I","2026-04-01 22:02:21","202390.025616306    ","443641.46995642     ","32","2016-05-09"
"3210000","PHMD120163210034084000024","2016-05-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-533-3107","          ","서울특별시 서초구 반포동 20번지 45호 406호","서울특별시 서초구 잠원로 24, 406호 (반포동, 반포자이플라자)","06544","행복나눔약국","2023-06-09 10:26:32","I","2026-04-01 22:02:22","200800.417027918    ","444989.874340522    ","75","2016-05-26"
"3210000","PHMD120163210034084000042","2016-11-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-594-0801","          ","서울특별시 서초구 방배동 851번지 6호","서울특별시 서초구 방배로 174, 1층 (방배동, 태창빌딩)","06586","강남메디칼약국","2020-03-09 17:38:52","I","2026-04-01 22:02:28","199317.690551246    ","443010.406237489    ","117","2016-11-01"
"3210000","PHMD120173210034084000005","2017-02-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-534-7500","          ","서울특별시 서초구 반포동 19번지 11호","서울특별시 서초구 신반포로 지하 188, 지하1층 (반포동, 강남고속터미널역)","06545","고연뿌리약국","2017-02-08 10:35:18","I","2026-04-01 22:02:28","200361.368180707    ","444737.116217031    ","21","2017-02-07"
"3210000","PHMD120173210034084000007","2017-03-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-537-8980","          ","서울특별시 서초구 서초동 1719번지 4호 양진빌딩","서울특별시 서초구 반포대로 138, 양진빌딩 (서초동)","06595","위드팜서초역약국","2020-03-09 13:29:00","I","2026-04-01 22:02:28","200633.974170133    ","443374.266040271    ","110","2017-03-13"
"3210000","PHMD120173210034084000014","2017-06-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-577-0790","          ","서울특별시 서초구 내곡동 342번지 1호 1층 108호","서울특별시 서초구 헌릉로8길 9-8, 1층 108호 (내곡동)","06800","무지개약국","2022-10-21 15:01:36","I","2026-04-01 22:02:30","205231.176713429    ","439394.770401846    ","29","2017-06-12"
"3210000","PHMD120173210034084000018","2017-07-14","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서초구 서초동 1498번지 5호","서울특별시 서초구 서초대로38길 12, 지하2층 (서초동, 마제스타시티,힐스테이트서리풀)","06655","서초늘봄약국","2024-11-01 09:55:10","I","2026-04-01 22:02:57","200440.010811975    ","443124.671418408    ","33","2017-07-14"
"3210000","PHMD120183210034084000002","2018-02-05","          ","01","영업/정상","13","영업중","          ","          ","          ","02-546-2728","          ","서울특별시 서초구 잠원동 20번지 9호 세양21세기 휴먼TOWER","서울특별시 서초구 강남대로 605, 휴먼TOWER 104호 (잠원동)","06526","신사행복나눔약국","2018-02-13 09:36:53","I","2026-04-01 22:02:35","201626.186746896    ","445948.552865248    ","56","2018-02-05"
"3210000","PHMD120183210034084000003","2018-02-06","          ","01","영업/정상","13","영업중","          ","          ","          ","02-573-1205","          ","서울특별시 서초구 양재동 23번지 양재역환승주차장","서울특별시 서초구 강남대로 221, 양재역환승주차장 3층 303호 (양재동)","06749","약사랑약국","2018-02-06 16:37:06","I","2026-04-01 22:02:35","202962.207813123    ","442366.929774694    ","48","2018-02-06"
"3210000","PHMD120183210034084000005","2018-04-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-554-1390","          ","서울특별시 서초구 반포동 52번지 8호","서울특별시 서초구 서초중앙로 229, 1층 (반포동)","06593","라임온누리약국","2024-06-28 14:58:40","I","2026-04-01 22:02:57","200933.463655115    ","444432.907922616    ","","2018-04-02"
"3210000","PHMD120183210034084000006","2018-04-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-523-0365","          ","서울특별시 서초구 서초동 1330번지 20호 강남애니타워","서울특별시 서초구 강남대로53길 7, 강남애니타워 101호 (서초동)","06626","스마트온누리약국","2018-04-02 10:52:52","I","2026-04-01 22:02:36","202427.025843099    ","443561.16260823     ","41","2018-04-02"
"3210000","PHMD120183210034084000018","2018-08-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-523-9285","          ","서울특별시 서초구 서초동 1598번지 1호 큐브플러스","서울특별시 서초구 사임당로 38, 큐브플러스 2층 202-2호 (서초동)","06651","샘약국","2018-08-27 14:57:11","I","2026-04-01 22:02:37","201181.277534585    ","442874.506031276    ","16","2018-08-27"
"3210000","PHMD120183210034084000019","2018-09-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2055-2370","          ","서울특별시 서초구 서초동 1320번지 윤빌딩","서울특별시 서초구 서초대로74길 3, 윤빌딩 1층 (서초동)","06620","늘편한약국","2018-09-03 12:56:53","I","2026-04-01 22:02:37","202245.881047238    ","443890.054350781    ","12","2018-09-03"
"3210000","PHMD120183210034084000021","2018-10-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-537-6787","          ","서울특별시 서초구 잠원동 66번지 2호 파스텔프라자","서울특별시 서초구 신반포로33길 27, 파스텔프라자 103호 (잠원동)","06521","파스텔약국","2018-10-01 16:06:41","I","2026-04-01 22:02:37","200790.152915856    ","445309.5334354      ","49","2018-10-01"
"3210000","PHMD120183210034084000023","2018-11-30","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서초구 방배동 910-13 1층","서울특별시 서초구 방배로 95, 1층 (방배동)","06686","서경약국","2021-02-10 18:00:38","I","2026-04-01 22:02:37","199615.681216846    ","442279.841469317    ","179","2018-11-30"
"3210000","PHMD120183210034084000024","2018-12-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-595-8795","          ","서울특별시 서초구 방배동 796번지 27호 3층 303호","서울특별시 서초구 방배로 226, 3층 303호 (방배동)","06584","곰돌이스타약국","2020-04-28 10:59:01","I","2026-04-01 22:02:37","199106.271025753    ","443467.016326339    ","74","2018-12-27"
"3200000","PHMD119813200033084000003","1981-05-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-878-9905","151-058   ","서울특별시 관악구 청룡동 1572-17","서울특별시 관악구 쑥고개로 126-1 (봉천동)","08832","태창온누리약국","2026-03-31 15:37:22","U","2026-04-01 03:03:03","195549.883554546    ","441838.808704445    ","60","1981-05-02"
"3210000","PHMD120203210034084000006","2020-03-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6952-4332","          ","서울특별시 서초구 잠원동 61번지 9호 잠원동 스타빌딩 111호","서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 111호 (잠원동)","06519","잠원스타약국","2020-03-03 18:11:17","I","2026-04-01 22:02:38","200887.682187725    ","445628.575119012    ","35","2020-03-03"
"3210000","PHMD120193210034084000005","2019-03-08","          ","01","영업/정상","13","영업중","          ","          ","          ","02-597-3514","          ","서울특별시 서초구 서초동 1532번지 7호 서울빌딩","서울특별시 서초구 효령로 229, 서울빌딩 1층 (서초동)","06671","다나약국","2022-05-24 12:55:04","I","2026-04-01 22:02:37","200724.572700127    ","442410.750140602    ","78","2019-03-08"
"3210000","PHMD120193210034084000006","2019-03-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-535-8233","          ","서울특별시 서초구 서초동 1306번지 4호 강남 지웰타워2","서울특별시 서초구 서초대로77길 24, 강남 지웰타워2 (서초동)","06614","굿약국","2022-12-27 12:49:37","I","2026-04-01 22:02:55","202228.219796335    ","444201.821735534    ","58","2019-03-19"
"3210000","PHMD120193210034084000009","2019-04-08","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서초구 우면동 721번지 1호 우면프라자Ι 110호","서울특별시 서초구 태봉로 70, 우면프라자Ι 110호 (우면동)","06764","연두약국","2019-04-08 10:44:58","I","2026-04-01 22:02:56","202190.137340546    ","440262.27086909     ","35","2019-04-08"
"3210000","PHMD120193210034084000010","2019-04-08","          ","01","영업/정상","13","영업중","          ","          ","          ","02-516-9016","          ","서울특별시 서초구 잠원동 37번지 6호 CK빌딩(씨케이빌딩)","서울특별시 서초구 강남대로 559, 1층 101호 (잠원동)","06531","씨케이광생약국","2019-04-08 16:34:04","I","2026-04-01 22:02:37","201746.115408004    ","445505.987440094    ","23","2019-04-08"
"3210000","PHMD120193210034084000013","2019-04-29","          ","01","영업/정상","13","영업중","          ","          ","          ","02-594-3141","          ","서울특별시 서초구 방배동 1546번지 1층","서울특별시 서초구 동광로12가길 42, 1층 (방배동)","06567","동해물약국","2019-04-29 10:19:28","I","2026-04-01 22:02:38","198392.142869507    ","442817.670450014    ","73","2019-04-29"
"3210000","PHMD120193210034084000015","2019-06-28","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서초구 서초동 1309번지 9호 에이프로 스퀘어","서울특별시 서초구 서초대로77길 55, 에이프로 스퀘어 1층 (서초동)","06611","아이약국","2021-02-25 15:49:55","I","2026-04-01 22:02:38","202111.924804655    ","444427.636068272    ","38","2019-06-28"
"3210000","PHMD120193210034084000016","2019-07-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-536-3037","          ","서울특별시 서초구 서초동 1304번지 보보빌딩","서울특별시 서초구 강남대로 449-3, 보보빌딩 1층 (서초동)","06611","새열린약국","2019-07-25 14:36:39","I","2026-04-01 22:02:38","202130.005495428    ","444461.322684098    ","18","2019-07-25"
"3210000","PHMD120193210034084000017","2019-07-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-536-3174","          ","서울특별시 서초구 잠원동 60-3 메이플 자이 근린생활시설","서울특별시 서초구 잠원로4길 50, 3층 2-306호 (잠원동)","06522","신우성약국","2025-10-01 10:11:44","I","2026-04-01 22:02:57","201024.481364815    ","445492.334204608    ","45","2019-07-25"
"3210000","PHMD120193210034084000018","2019-08-06","          ","01","영업/정상","13","영업중","          ","          ","          ","02-523-5220","          ","서울특별시 서초구 서초동 1574번지 1호 우서빌딩","서울특별시 서초구 반포대로30길 82, 우서빌딩 1층 102호 (서초동)","06644","새봄약국","2019-08-06 14:17:37","I","2026-04-01 22:02:38","201076.629013087    ","443381.643282557    ","34","2019-08-06"
"3210000","PHMD120193210034084000019","2019-10-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-534-8828","          ","서울특별시 서초구 서초동 1306번지 2호 한승빌딩","서울특별시 서초구 강남대로 423, 한승빌딩 1층 (서초동)","06614","에이트약국","2023-01-31 09:03:30","I","2026-04-01 22:02:57","202216.994449726    ","444227.046426732    ","40","2019-10-14"
"3210000","PHMD120193210034084000020","2019-11-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서초구 잠원동 21번지 3호 진미선빌딩","서울특별시 서초구 강남대로 597, 1층 (잠원동)","06526","씨티약국","2019-11-04 16:45:40","I","2026-04-01 22:02:38","201630.614056046    ","445872.94121719     ","31","2019-11-01"
"3210000","PHMD120193210034084000023","2019-11-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-585-6991","          ","서울특별시 서초구 서초동 1575번지 3호 영한빌딩","서울특별시 서초구 서초중앙로 113, 영한빌딩 1층 (서초동)","06644","구슬약국","2020-03-13 10:18:51","I","2026-04-01 22:02:38","201143.821932041    ","443296.041056443    ","25","2019-11-15"
"3210000","PHMD120203210034084000008","2020-03-30","          ","01","영업/정상","13","영업중","          ","          ","          ","02-593-4958","          ","서울특별시 서초구 잠원동 56번지 3호 잠원연합상가 107호","서울특별시 서초구 잠원로 148, 107호 (잠원동, 잠원연합상가)","06518","숲약국","2020-03-30 17:47:24","I","2026-04-01 22:02:38","200883.46902532     ","445971.21278915     ","23","2020-03-30"
"3230000","PHMD120133230034084000010","2013-02-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-422-2884","138-844   ","서울특별시 송파구 석촌동 174번지 2호 1층","서울특별시 송파구 백제고분로 365, 1층 (석촌동)","05616","윤약국","2017-01-16 16:18:56","I","2026-05-02 22:30:50","209328.877055075    ","444801.540394882    ","26","2013-02-15"
"3230000","PHMD120173230034084000033","2017-09-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-413-7978","          ","서울특별시 송파구 방이동 226번지 7호 건양빌딩","서울특별시 송파구 오금로 247, 건양빌딩 1층 (방이동)","05645","튼튼약국","2023-05-04 15:41:46","I","2026-05-02 22:30:50","210632.391175015    ","444908.653893049    ","31","2017-09-25"
"3230000","PHMD120173230034084000034","2017-10-10","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3402-0415","          ","서울특별시 송파구 거여동 133번지 77호 흥일빌딩","서울특별시 송파구 마천로 264, 흥일빌딩 1층 (거여동)","05735","샘물약국","2024-01-08 13:03:17","I","2026-05-02 22:30:50","212852.620762184    ","443990.574678948    ","32","2017-10-10"
"3230000","PHMD120173230034084000037","2017-11-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-403-1017","          ","서울특별시 송파구 가락동 189번지 13호 용진빌딩","서울특별시 송파구 동남로18길 45, 1층 (가락동)","05782","늘조은온누리약국","2021-05-03 13:29:50","I","2026-05-02 22:30:50","211859.098333302    ","443429.624997271    ","49","2017-11-27"
"3230000","PHMD120173230034084000040","2017-12-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-412-6728","          ","서울특별시 송파구 잠실동 19번지 9호 잠실파인애플상가  호","서울특별시 송파구 올림픽로 119, 잠실파인애플상가 제3에이 12-1호 (잠실동)","05501","애플약국","2017-12-14 15:00:33","I","2026-05-02 22:30:51","207373.50021477     ","445545.656024061    ","47","2017-12-14"
"3230000","PHMD120173230034084000042","2017-12-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6424-7050","          ","서울특별시 송파구 신천동 7번지 20호 한국루터회관","서울특별시 송파구 올림픽로35다길 42, 한국루터회관 1층 (신천동)","05510","루터약국","2017-12-22 16:02:11","I","2026-05-02 22:30:51","209035.875632195    ","445898.643365404    ","17","2017-12-22"
"3230000","PHMD120183230034084000001","2018-01-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-403-0734","          ","서울특별시 송파구 장지동 841번지 2호 리더스프라자","서울특별시 송파구 충민로2길 24, 리더스프라자 103호 (장지동)","05816","으뜸약국","2018-01-24 13:37:07","I","2026-05-02 22:30:51","211186.443985092    ","441726.692570639    ","31","2018-01-15"
"3230000","PHMD120183230034084000002","2018-01-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3400-0088","          ","서울특별시 송파구 문정동 644번지 문정현대지식산업센터1-1","서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 A동 101호 (문정동)","05836","대한약국","2018-01-24 13:35:53","I","2026-05-02 22:30:51","                    ","                    ","42","2018-01-15"
"3230000","PHMD120183230034084000003","2018-01-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-422-4262","          ","서울특별시 송파구 송파동 163번지 20호","서울특별시 송파구 오금로32길 28 (송파동)","05672","송파온누리약국","2018-01-24 14:08:23","I","2026-05-02 22:30:51","210472.868095682    ","444646.274003639    ","26","2018-01-22"
"3230000","PHMD120183230034084000006","2018-02-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-415-8839","          ","서울특별시 송파구 삼전동 1번지 1호 신원빌딩 206호","서울특별시 송파구 석촌호수로 130, 신원빌딩 206호 (삼전동)","05599","새롬약국","2018-02-22 13:56:36","I","2026-05-02 22:30:51","208011.39567091     ","444998.464309311    ","19","2018-02-22"
"3230000","PHMD120183230034084000008","2018-02-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-422-8408","          ","서울특별시 송파구 신천동 11번지 4호 잠실 푸르지오 월드마크","서울특별시 송파구 올림픽로35가길 9, 219호 (신천동, 잠실 푸르지오 월드마크)","05510","참약국","2023-06-15 17:34:01","I","2026-05-02 22:30:51","209087.122362019    ","446139.152554604    ","33","2018-02-26"
"3220000","PHMD120123220033084000039","2012-10-08","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3453-4954","135-913   ","서울특별시 강남구 역삼동 650번지 18호 1층","서울특별시 강남구 논현로 564, 1층 (역삼동)","06135","역삼태평양약국","2024-10-22 15:15:37","I","2026-05-01 22:33:02","202992.921189454    ","444901.572868064    ","100","2012-10-08"
"3220000","PHMD120123220033084000045","2012-11-23","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강남구 역삼동 650 부봉빌딩","서울특별시 강남구 논현로 570, 부봉빌딩 1층 일부호 (역삼동)","06135","옵티마미소약국","2020-09-03 10:41:43","I","2026-05-01 22:32:30","202959.769251132    ","444989.833654259    ","37","2012-11-23"
"3220000","PHMD120123220033084000049","2012-12-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-516-5357","135-815   ","서울특별시 강남구 논현동 55번지 3호 지하1층 일부","서울특별시 강남구 학동로 121, 지하1층 일부호 (논현동)","06044","새싹약국","2021-04-15 12:34:34","I","2026-05-01 22:32:31","202080.711326615    ","445562.134435278    ","38","2012-12-22"
"3220000","PHMD120123220033084000053","2012-12-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-860   ","서울특별시 강남구 도곡동 952번지 대우양재디오빌  103호","서울특별시 강남구 강남대로 256, 103호 (도곡동, 대우양재디오빌)","06266","메디팜정연약국","2015-07-29 11:16:50","I","2026-05-01 22:32:32","202895.502328246    ","442698.476364755    ","42","2012-12-31"
"3220000","PHMD120133220033084000004","2013-01-08","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-190   ","서울특별시 강남구 세곡동 세곡택지개발지구 근생 2블록 2-1 2로트 1층 108호","서울특별시 강남구 헌릉로570길 34, 1층 108호 (세곡동)","06365","세곡리엔약국","2014-01-09 11:48:22","I","2026-05-01 22:32:32","209083.642145052    ","440112.987487173    ","31","2013-01-08"
"3220000","PHMD120133220033084000007","2013-02-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-556-7886","          ","서울특별시 강남구 역삼동 822번지 4호 1층","서울특별시 강남구 테헤란로 109, 1층 (역삼동, 강남제일빌딩)","06134","유니팜서울약국","2016-03-28 13:48:10","I","2026-05-01 22:32:32","202494.424409092    ","444067.263095705    ","35","2013-02-27"
"3220000","PHMD120133220033084000008","2013-03-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-998   ","서울특별시 강남구 대치동 938번지 22호 104호","서울특별시 강남구 도곡로 409, 104호 (대치동)","06207","정온누리약국","2015-07-29 10:52:43","I","2026-05-01 22:32:32","204808.885          ","443909.675          ","41","2013-03-18"
"3220000","PHMD120133220033084000009","2013-03-25","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-952   ","서울특별시 강남구 청담동 48번지 7호 로데오프라자  105호","서울특별시 강남구 삼성로 772, 105호 (청담동, 로데오프라자)","06070","청담메디웰약국","2015-07-29 10:50:52","I","2026-05-01 22:32:32","204177.838361905    ","446821.69032636     ","66","2013-03-25"
"3220000","PHMD120133220033084000010","2013-03-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-544-0519","135-887   ","서울특별시 강남구 신사동 501번지 신사미타워 102호","서울특별시 강남구 강남대로 616 (신사동, 신사미타워 102호)","06035","오월애약국","2020-07-25 12:13:38","I","2026-05-01 22:32:33","201677.925882649    ","446068.442585795    ","27","2013-03-25"
"3220000","PHMD120133220033084000011","2013-03-29","          ","01","영업/정상","13","영업중","          ","          ","          ","30149272","135-830   ","서울특별시 강남구 논현동 241번지 3호 SK허브빌딩  109호","서울특별시 강남구 학동로 342, 109호 (논현동, SK허브빌딩)","06099","강남허브약국","2015-07-29 10:49:24","I","2026-05-01 22:32:33","203518.763332969    ","446051.579831786    ","43","2013-03-29"
"3220000","PHMD120133220033084000013","2013-04-16","          ","01","영업/정상","13","영업중","          ","          ","          ","","135-957   ","서울특별시 강남구 청담동 124번지 18호 2층 일부","서울특별시 강남구 도산대로89길 3 (청담동, 2층 일부)","06012","청담장수 한약국","2013-04-17 10:20:36","I","2026-05-01 22:32:33","204368.175053314    ","446981.462420629    ","86","2013-04-16"
